date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2024-09-15,Coast,Tana River,Waldena,10446,-1.61,39.03,miscellaneous food,Salt,185,200 G,actual,Retail,KES,11,0.085
2024-09-15,Coast,Tana River,Waldena,10446,-1.61,39.03,miscellaneous food,Sugar,97,KG,actual,Retail,KES,151,1.17
2024-09-15,Coast,Tana River,Waldena,10446,-1.61,39.03,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,331,2.57
2024-09-15,Coast,Tana River,Waldena,10446,-1.61,39.03,pulses and nuts,Beans,50,KG,actual,Retail,KES,159,1.23
2024-09-15,Coast,Tana River,Waldena,10446,-1.61,39.03,pulses and nuts,Pigeon peas (dry),937,KG,actual,Retail,KES,160,1.24
2024-09-15,Coast,Tana River,Wayu,10447,-1.53,39.58,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,100,0.78
2024-09-15,Coast,Tana River,Wayu,10447,-1.53,39.58,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,83,0.64
2024-09-15,Coast,Tana River,Wayu,10447,-1.53,39.58,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,143,1.11
2024-09-15,Coast,Tana River,Wayu,10447,-1.53,39.58,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,116,0.9
2024-09-15,Coast,Tana River,Wayu,10447,-1.53,39.58,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,180,1.4
2024-09-15,Coast,Tana River,Wayu,10447,-1.53,39.58,miscellaneous food,Salt,185,200 G,actual,Retail,KES,11,0.085
2024-09-15,Coast,Tana River,Wayu,10447,-1.53,39.58,miscellaneous food,Sugar,97,KG,actual,Retail,KES,169,1.31
2024-09-15,Coast,Tana River,Wayu,10447,-1.53,39.58,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,337,2.62
2024-09-15,Coast,Tana River,Wayu,10447,-1.53,39.58,pulses and nuts,Beans,50,KG,actual,Retail,KES,184,1.43
2024-09-15,Eastern,Isiolo,Benane,10368,0.5,38.66,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,110,0.85
2024-09-15,Eastern,Isiolo,Benane,10368,0.5,38.66,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,87,0.68
2024-09-15,Eastern,Isiolo,Benane,10368,0.5,38.66,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,160,1.24
2024-09-15,Eastern,Isiolo,Benane,10368,0.5,38.66,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,110,0.85
2024-09-15,Eastern,Isiolo,Benane,10368,0.5,38.66,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,75,0.58
2024-09-15,Eastern,Isiolo,Benane,10368,0.5,38.66,miscellaneous food,Sugar,97,KG,actual,Retail,KES,140,1.09
2024-09-15,Eastern,Isiolo,Benane,10368,0.5,38.66,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,287,2.23
2024-09-15,Eastern,Isiolo,Benane,10368,0.5,38.66,pulses and nuts,Beans,50,KG,actual,Retail,KES,177,1.37
2024-09-15,Eastern,Isiolo,Benane,10368,0.5,38.66,vegetables and fruits,Kale,796,KG,actual,Retail,KES,97,0.75
2024-09-15,Eastern,Isiolo,Benane,10368,0.5,38.66,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,100,0.78
2024-09-15,Eastern,Isiolo,Biliqo,10374,0.9,38.48,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,70,0.54
2024-09-15,Eastern,Isiolo,Biliqo,10374,0.9,38.48,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,100,0.78
2024-09-15,Eastern,Isiolo,Biliqo,10374,0.9,38.48,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,127,0.99
2024-09-15,Eastern,Isiolo,Biliqo,10374,0.9,38.48,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,120,0.93
2024-09-15,Eastern,Isiolo,Biliqo,10374,0.9,38.48,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,147,1.14
2024-09-15,Eastern,Isiolo,Biliqo,10374,0.9,38.48,miscellaneous food,Salt,185,200 G,actual,Retail,KES,15,0.12
2024-09-15,Eastern,Isiolo,Biliqo,10374,0.9,38.48,miscellaneous food,Sugar,97,KG,actual,Retail,KES,143,1.11
2024-09-15,Eastern,Isiolo,Biliqo,10374,0.9,38.48,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,267,2.07
2024-09-15,Eastern,Isiolo,Biliqo,10374,0.9,38.48,pulses and nuts,Beans,50,KG,actual,Retail,KES,130,1.01
2024-09-15,Eastern,Isiolo,Biliqo,10374,0.9,38.48,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,200,1.55
2024-09-15,Eastern,Isiolo,Biliqo,10374,0.9,38.48,pulses and nuts,Pigeon peas (dry),937,KG,actual,Retail,KES,220,1.71
2024-09-15,Eastern,Isiolo,Biliqo,10374,0.9,38.48,vegetables and fruits,Kale,796,KG,actual,Retail,KES,80,0.62
2024-09-15,Eastern,Isiolo,Biliqo,10374,0.9,38.48,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,100,0.78
2024-09-15,Eastern,Isiolo,Boji,10383,0.57,38.34,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,80,0.62
2024-09-15,Eastern,Isiolo,Boji,10383,0.57,38.34,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,88,0.68
2024-09-15,Eastern,Isiolo,Boji,10383,0.57,38.34,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,160,1.24
2024-09-15,Eastern,Isiolo,Boji,10383,0.57,38.34,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,137,1.06
2024-09-15,Eastern,Isiolo,Boji,10383,0.57,38.34,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,160,1.24
2024-09-15,Eastern,Isiolo,Boji,10383,0.57,38.34,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
2024-09-15,Eastern,Isiolo,Boji,10383,0.57,38.34,miscellaneous food,Sugar,97,KG,actual,Retail,KES,160,1.24
2024-09-15,Eastern,Isiolo,Boji,10383,0.57,38.34,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,280,2.17
2024-09-15,Eastern,Isiolo,Boji,10383,0.57,38.34,pulses and nuts,Beans,50,KG,actual,Retail,KES,170,1.32
2024-09-15,Eastern,Isiolo,Bulesa Bulesa,10375,0.96,38.54,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,105,0.82
2024-09-15,Eastern,Isiolo,Bulesa Bulesa,10375,0.96,38.54,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,91,0.71
2024-09-15,Eastern,Isiolo,Bulesa Bulesa,10375,0.96,38.54,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,127,0.99
2024-09-15,Eastern,Isiolo,Bulesa Bulesa,10375,0.96,38.54,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,118,0.92
2024-09-15,Eastern,Isiolo,Bulesa Bulesa,10375,0.96,38.54,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,136,1.06
2024-09-15,Eastern,Isiolo,Bulesa Bulesa,10375,0.96,38.54,miscellaneous food,Salt,185,200 G,actual,Retail,KES,13,0.1
2024-09-15,Eastern,Isiolo,Bulesa Bulesa,10375,0.96,38.54,miscellaneous food,Sugar,97,KG,actual,Retail,KES,144,1.12
2024-09-15,Eastern,Isiolo,Bulesa Bulesa,10375,0.96,38.54,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,282,2.19
2024-09-15,Eastern,Isiolo,Bulesa Bulesa,10375,0.96,38.54,pulses and nuts,Beans,50,KG,actual,Retail,KES,140,1.09
2024-09-15,Eastern,Isiolo,Bulesa Bulesa,10375,0.96,38.54,vegetables and fruits,Kale,796,KG,actual,Retail,KES,53,0.41
2024-09-15,Eastern,Isiolo,Bulesa Bulesa,10375,0.96,38.54,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,55,0.43
2024-09-15,Eastern,Isiolo,Garbatulla,10384,0.53,38.51,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,73,0.57
2024-09-15,Eastern,Isiolo,Garbatulla,10384,0.53,38.51,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,80,0.62
2024-09-15,Eastern,Isiolo,Garbatulla,10384,0.53,38.51,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,131,1.02
2024-09-15,Eastern,Isiolo,Garbatulla,10384,0.53,38.51,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,119,0.92
2024-09-15,Eastern,Isiolo,Garbatulla,10384,0.53,38.51,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,138,1.07
2024-09-15,Eastern,Isiolo,Garbatulla,10384,0.53,38.51,miscellaneous food,Salt,185,200 G,actual,Retail,KES,14,0.11
2024-09-15,Eastern,Isiolo,Garbatulla,10384,0.53,38.51,miscellaneous food,Sugar,97,KG,actual,Retail,KES,163,1.27
2024-09-15,Eastern,Isiolo,Garbatulla,10384,0.53,38.51,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,272,2.11
2024-09-15,Eastern,Isiolo,Garbatulla,10384,0.53,38.51,pulses and nuts,Beans,50,KG,actual,Retail,KES,150,1.17
2024-09-15,Eastern,Isiolo,Isiolo town,3262,0.35,37.58,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,94,0.73
2024-09-15,Eastern,Isiolo,Isiolo town,3262,0.35,37.58,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,124.5,0.97
2024-09-15,Eastern,Isiolo,Isiolo town,3262,0.35,37.58,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,102.5,0.8
2024-09-15,Eastern,Isiolo,Isiolo town,3262,0.35,37.58,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,120,0.93
2024-09-15,Eastern,Isiolo,Isiolo town,3262,0.35,37.58,miscellaneous food,Salt,185,200 G,actual,Retail,KES,14,0.11
2024-09-15,Eastern,Isiolo,Isiolo town,3262,0.35,37.58,miscellaneous food,Sugar,97,KG,actual,Retail,KES,139,1.08
2024-09-15,Eastern,Isiolo,Isiolo town,3262,0.35,37.58,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,254,1.97
2024-09-15,Eastern,Isiolo,Kinna,10381,0.32,38.21,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,90,0.7
2024-09-15,Eastern,Isiolo,Kinna,10381,0.32,38.21,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,120,0.93
2024-09-15,Eastern,Isiolo,Kinna,10381,0.32,38.21,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,100,0.78
2024-09-15,Eastern,Isiolo,Kinna,10381,0.32,38.21,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,100,0.78
2024-09-15,Eastern,Isiolo,Kinna,10381,0.32,38.21,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
2024-09-15,Eastern,Isiolo,Kinna,10381,0.32,38.21,miscellaneous food,Sugar,97,KG,actual,Retail,KES,120,0.93
2024-09-15,Eastern,Isiolo,Kinna,10381,0.32,38.21,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,240,1.86
2024-09-15,Eastern,Isiolo,Kinna,10381,0.32,38.21,pulses and nuts,Beans,50,KG,actual,Retail,KES,100,0.78
2024-09-15,Eastern,Isiolo,Kipsing CENTER,10376,0.6,37.25,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,53,0.41
2024-09-15,Eastern,Isiolo,Kipsing CENTER,10376,0.6,37.25,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,70,0.54
2024-09-15,Eastern,Isiolo,Kipsing CENTER,10376,0.6,37.25,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,135,1.05
2024-09-15,Eastern,Isiolo,Kipsing CENTER,10376,0.6,37.25,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,120,0.93
2024-09-15,Eastern,Isiolo,Kipsing CENTER,10376,0.6,37.25,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,140,1.09
2024-09-15,Eastern,Isiolo,Kipsing CENTER,10376,0.6,37.25,miscellaneous food,Salt,185,200 G,actual,Retail,KES,11,0.085
2024-09-15,Eastern,Isiolo,Kipsing CENTER,10376,0.6,37.25,miscellaneous food,Sugar,97,KG,actual,Retail,KES,145,1.13
2024-09-15,Eastern,Isiolo,Kipsing CENTER,10376,0.6,37.25,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300,2.33
2024-09-15,Eastern,Isiolo,Kipsing CENTER,10376,0.6,37.25,pulses and nuts,Beans,50,KG,actual,Retail,KES,120,0.93
2024-09-15,Eastern,Isiolo,Kulamawe,10382,0.57,38.2,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,80,0.62
2024-09-15,Eastern,Isiolo,Kulamawe,10382,0.57,38.2,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,120,0.93
2024-09-15,Eastern,Isiolo,Kulamawe,10382,0.57,38.2,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,100,0.78
2024-09-15,Eastern,Isiolo,Kulamawe,10382,0.57,38.2,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,120,0.93
2024-09-15,Eastern,Isiolo,Kulamawe,10382,0.57,38.2,miscellaneous food,Salt,185,200 G,actual,Retail,KES,15,0.12
2024-09-15,Eastern,Isiolo,Kulamawe,10382,0.57,38.2,miscellaneous food,Sugar,97,KG,actual,Retail,KES,133,1.03
2024-09-15,Eastern,Isiolo,Kulamawe,10382,0.57,38.2,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,240,1.86
2024-09-15,Eastern,Isiolo,Kulamawe,10382,0.57,38.2,pulses and nuts,Beans,50,KG,actual,Retail,KES,100,0.78
2024-09-15,Eastern,Isiolo,Malka GALLA,10377,1.27,38.8,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,110,0.85
2024-09-15,Eastern,Isiolo,Malka GALLA,10377,1.27,38.8,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,98,0.76
2024-09-15,Eastern,Isiolo,Malka GALLA,10377,1.27,38.8,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,124,0.96
2024-09-15,Eastern,Isiolo,Malka GALLA,10377,1.27,38.8,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,120,0.93
2024-09-15,Eastern,Isiolo,Malka GALLA,10377,1.27,38.8,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,200,1.55
2024-09-15,Eastern,Isiolo,Malka GALLA,10377,1.27,38.8,miscellaneous food,Salt,185,200 G,actual,Retail,KES,11,0.085
2024-09-15,Eastern,Isiolo,Malka GALLA,10377,1.27,38.8,miscellaneous food,Sugar,97,KG,actual,Retail,KES,188,1.46
2024-09-15,Eastern,Isiolo,Malka GALLA,10377,1.27,38.8,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300,2.33
2024-09-15,Eastern,Isiolo,Malka GALLA,10377,1.27,38.8,pulses and nuts,Beans,50,KG,actual,Retail,KES,182,1.41
2024-09-15,Eastern,Isiolo,Malkadaka,10386,0.84,38.5,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,60,0.47
2024-09-15,Eastern,Isiolo,Malkadaka,10386,0.84,38.5,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,103,0.8
2024-09-15,Eastern,Isiolo,Malkadaka,10386,0.84,38.5,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,120,0.93
2024-09-15,Eastern,Isiolo,Malkadaka,10386,0.84,38.5,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,120,0.93
2024-09-15,Eastern,Isiolo,Malkadaka,10386,0.84,38.5,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,160,1.24
2024-09-15,Eastern,Isiolo,Malkadaka,10386,0.84,38.5,miscellaneous food,Salt,185,200 G,actual,Retail,KES,14,0.11
2024-09-15,Eastern,Isiolo,Malkadaka,10386,0.84,38.5,miscellaneous food,Sugar,97,KG,actual,Retail,KES,160,1.24
2024-09-15,Eastern,Isiolo,Malkadaka,10386,0.84,38.5,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,280,2.17
2024-09-15,Eastern,Isiolo,Malkadaka,10386,0.84,38.5,pulses and nuts,Beans,50,KG,actual,Retail,KES,155,1.2
2024-09-15,Eastern,Isiolo,Merti CENTER,10378,1.07,38.67,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,80,0.62
2024-09-15,Eastern,Isiolo,Merti CENTER,10378,1.07,38.67,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,94,0.73
2024-09-15,Eastern,Isiolo,Merti CENTER,10378,1.07,38.67,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,121,0.94
2024-09-15,Eastern,Isiolo,Merti CENTER,10378,1.07,38.67,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,111,0.86
2024-09-15,Eastern,Isiolo,Merti CENTER,10378,1.07,38.67,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,135,1.05
2024-09-15,Eastern,Isiolo,Merti CENTER,10378,1.07,38.67,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
2024-09-15,Eastern,Isiolo,Merti CENTER,10378,1.07,38.67,miscellaneous food,Sugar,97,KG,actual,Retail,KES,139,1.08
2024-09-15,Eastern,Isiolo,Merti CENTER,10378,1.07,38.67,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,243,1.89
2024-09-15,Eastern,Isiolo,Merti CENTER,10378,1.07,38.67,pulses and nuts,Beans,50,KG,actual,Retail,KES,139,1.08
2024-09-15,Eastern,Isiolo,Merti CENTER,10378,1.07,38.67,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,150,1.17
2024-09-15,Eastern,Isiolo,Merti CENTER,10378,1.07,38.67,vegetables and fruits,Kale,796,KG,actual,Retail,KES,60,0.47
2024-09-15,Eastern,Isiolo,Merti CENTER,10378,1.07,38.67,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,55,0.43
2024-09-15,Eastern,Isiolo,Modogashe,10371,0.73,39.17,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,103,0.8
2024-09-15,Eastern,Isiolo,Modogashe,10371,0.73,39.17,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,80,0.62
2024-09-15,Eastern,Isiolo,Modogashe,10371,0.73,39.17,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,160,1.24
2024-09-15,Eastern,Isiolo,Modogashe,10371,0.73,39.17,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,100,0.78
2024-09-15,Eastern,Isiolo,Modogashe,10371,0.73,39.17,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,67,0.52
2024-09-15,Eastern,Isiolo,Modogashe,10371,0.73,39.17,miscellaneous food,Sugar,97,KG,actual,Retail,KES,140,1.09
2024-09-15,Eastern,Isiolo,Modogashe,10371,0.73,39.17,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,290,2.25
2024-09-15,Eastern,Isiolo,Modogashe,10371,0.73,39.17,pulses and nuts,Beans,50,KG,actual,Retail,KES,172,1.34
2024-09-15,Eastern,Isiolo,Oldonyiro,10380,0.62,36.99,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,50,0.39
2024-09-15,Eastern,Isiolo,Oldonyiro,10380,0.62,36.99,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,82,0.64
2024-09-15,Eastern,Isiolo,Oldonyiro,10380,0.62,36.99,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,132,1.03
2024-09-15,Eastern,Isiolo,Oldonyiro,10380,0.62,36.99,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,107,0.83
2024-09-15,Eastern,Isiolo,Oldonyiro,10380,0.62,36.99,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,122,0.95
2024-09-15,Eastern,Isiolo,Oldonyiro,10380,0.62,36.99,miscellaneous food,Salt,185,200 G,actual,Retail,KES,13,0.1
2024-09-15,Eastern,Isiolo,Oldonyiro,10380,0.62,36.99,miscellaneous food,Sugar,97,KG,actual,Retail,KES,125,0.97
2024-09-15,Eastern,Isiolo,Oldonyiro,10380,0.62,36.99,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,260,2.02
2024-09-15,Eastern,Isiolo,Oldonyiro,10380,0.62,36.99,pulses and nuts,Beans,50,KG,actual,Retail,KES,114,0.89
2024-09-15,Eastern,Isiolo,Oldonyiro,10380,0.62,36.99,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,130,1.01
2024-09-15,Eastern,Isiolo,Oldonyiro,10380,0.62,36.99,pulses and nuts,Pigeon peas (dry),937,KG,actual,Retail,KES,130,1.01
2024-09-15,Eastern,Isiolo,Sericho Center,10387,1.13,39.1,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,120,0.93
2024-09-15,Eastern,Isiolo,Sericho Center,10387,1.13,39.1,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,127,0.99
2024-09-15,Eastern,Isiolo,Sericho Center,10387,1.13,39.1,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,120,0.93
2024-09-15,Eastern,Isiolo,Sericho Center,10387,1.13,39.1,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
2024-09-15,Eastern,Isiolo,Sericho Center,10387,1.13,39.1,miscellaneous food,Sugar,97,KG,actual,Retail,KES,160,1.24
2024-09-15,Eastern,Isiolo,Sericho Center,10387,1.13,39.1,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,400,3.11
2024-09-15,Eastern,Isiolo,Sericho Center,10387,1.13,39.1,pulses and nuts,Beans,50,KG,actual,Retail,KES,163,1.27
2024-09-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,3150,24.47
2024-09-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,cereals and tubers,"Potatoes (Irish, red)",890,50 KG,actual,Wholesale,KES,3750,29.13
2024-09-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,pulses and nuts,Cowpeas,218,90 KG,actual,Wholesale,KES,5400,41.94
2024-09-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,2730,21.2
2024-09-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1500,11.65
2024-09-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1300,10.1
2024-09-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,1840,14.29
2024-09-15,Eastern,Marsabit,Kargi,6225,2.49,37.56,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,57,0.44
2024-09-15,Eastern,Marsabit,Kargi,6225,2.49,37.56,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,83,0.64
2024-09-15,Eastern,Marsabit,Kargi,6225,2.49,37.56,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,137,1.06
2024-09-15,Eastern,Marsabit,Kargi,6225,2.49,37.56,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,120,0.93
2024-09-15,Eastern,Marsabit,Kargi,6225,2.49,37.56,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,120,0.93
2024-09-15,Eastern,Marsabit,Kargi,6225,2.49,37.56,miscellaneous food,Sugar,97,KG,actual,Retail,KES,143,1.11
2024-09-15,Eastern,Marsabit,Kargi,6225,2.49,37.56,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,297,2.31
2024-09-15,Eastern,Marsabit,Kargi,6225,2.49,37.56,vegetables and fruits,Kale,796,KG,actual,Retail,KES,70,0.54
2024-09-15,Eastern,Marsabit,Kargi,6225,2.49,37.56,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,70,0.54
2024-09-15,Eastern,Marsabit,Korr,6224,2.01,37.5,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,77,0.6
2024-09-15,Eastern,Marsabit,Korr,6224,2.01,37.5,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,93,0.72
2024-09-15,Eastern,Marsabit,Korr,6224,2.01,37.5,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,140,1.09
2024-09-15,Eastern,Marsabit,Korr,6224,2.01,37.5,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,120,0.93
2024-09-15,Eastern,Marsabit,Korr,6224,2.01,37.5,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,120,0.93
2024-09-15,Eastern,Marsabit,Korr,6224,2.01,37.5,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
2024-09-15,Eastern,Marsabit,Korr,6224,2.01,37.5,miscellaneous food,Sugar,97,KG,actual,Retail,KES,147,1.14
2024-09-15,Eastern,Marsabit,Korr,6224,2.01,37.5,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,197,1.53
2024-09-15,Eastern,Marsabit,Korr,6224,2.01,37.5,pulses and nuts,Beans,50,KG,actual,Retail,KES,157,1.22
